GM000001474,122.8388
USC00208172,120.87363
USW00093963,170.25957
USC00478951,123.42735
USC00519253,274.22952
USC00300183,124.87088
USC00088737,261.94812
USC00342818,229.16148
USC00144530,189.93443
USC00351765,133.12569
USC00338769,153.27873
USC00466982,183.14754
CA006105976,100.6776
USC00131233,135.72678
USC00418445,264.55466
USC00047296,236.23099
USW00093972,167.27672
USC00214861,113.72839
USC00118219,172.7295
USC00461260,167.28134
USC00080804,297.0303
USC00243389,72.57534
USC00145870,197.67213
USC00284735,155.23056
AU000016402,124.30601
USC00465621,173.6175
CA001030180,150.3825
USC00473242,118.81148
USC00478937,121.5
CA001127798,125.29781
USC00084393,249.24382
USC00088754,237.54645
USC00342836,235.67697
USC00396650,186.7608
USC00300159,125.71038
USC00414093,234.45901
USW00093986,221.01111
USC00414098,140.28926
USC00198367,139.79178
USW00093987,256.17487
USC00100920,98.60109
USC00222477,233.65982
USC00519231,296.8237
USC00417116,200.69672
USC00144559,171.50958
FI000007501,19.342619
USW00093990,187.93443
USC00418449,254.36145
USC00409502,208.13736
CA003020120,101.117485
USC00338746,163.52287
USC00258465,-9.356164
USC00513977,252.13081
USC00088786,269.58197
USC00251825,153.59505
USC00342849,231.51495
USC00200230,128.71585
USC00334378,163.73538
USC00428672,149.23264
USC00087440,270.77246
USC00326743,110.78977
CA004013280,49.97231
USC00153430,192.5427
GM000003218,130.29234
USC00189405,185.5847
USC00478919,112.65574
USC00059243,170.75957
USC00178721,21.466667
CA001060840,131.94809
USC00473214,124.54821
USC00237506,190.2163
USC00474546,124.526764
USC00461220,174.8306
CA004016320,74.31421
USC00482160,80.360504
USC00440327,189.83836
CA006059475,37.39927
USC00173046,136.60382
CA002201500,-14.879782
USC00394037,117.41066
USC00121882,172.17487
USC00246470,128.38383
USC00026320,206.79332
USW00013872,178.0765
USC00301442,135.30328
USC00247796,121.03552
USC00302780,136.25137
USC00483485,156.68373
CA004016330,59.588234
USC00041945,220.2358
USC00013024,229.93646
USC00255310,176.03683
USC00368596,151.7459
USC00360634,167.13661
